Pedestrians,weather_summary,temperature,precipitation,events,hour_begin,has_event
3352,partly-cloudy-day,67.0,0.0,"",2019-05-04T17:00:00.000-04:00,0
3,clear-night,70.0,0.0,"",2019-07-01T00:00:00.000-04:00,0
1489,cloudy,69.0,0.0,"",2019-06-20T11:00:00.000-04:00,0
879,rain,42.0,0.0035,"",2019-12-30T11:00:00.000-05:00,0
2059,partly-cloudy-day,84.0,0.0,"",2019-08-12T14:00:00.000-04:00,0
440,partly-cloudy-day,74.0,0.0,"",2019-06-06T08:00:00.000-04:00,0
284,rain,71.0,0.023,"",2019-07-08T09:00:00.000-04:00,0
29,cloudy,67.0,0.0,Father's Day,2019-06-16T05:00:00.000-04:00,1
33,clear-night,66.0,0.0,"",2019-06-22T00:00:00.000-04:00,0
2,rain,50.0,0.1253,"",2019-12-14T05:00:00.000-05:00,0
0,cloudy,37.0,0.0,"",2019-01-18T16:00:00.000-05:00,0
64,partly-cloudy-night,62.0,0.0,"",2019-05-15T23:00:00.000-04:00,0
22,clear-night,57.0,0.0,"",2019-05-08T21:00:00.000-04:00,0
2143,partly-cloudy-day,68.0,0.0,"",2019-05-15T17:00:00.000-04:00,0
3,clear-night,38.0,0.0,"",2019-12-23T05:00:00.000-05:00,0
29,cloudy,31.0,0.0,"",2019-01-17T23:00:00.000-05:00,0
0,partly-cloudy-night,59.0,0.0,"",2019-10-23T04:00:00.000-04:00,0
11,rain,36.0,0.0167,"",2019-01-29T21:00:00.000-05:00,0
1518,clear-day,63.0,0.0,"",2019-05-21T11:00:00.000-04:00,0
1,cloudy,72.0,0.0,"",2019-06-25T04:00:00.000-04:00,0
1223,clear-day,75.0,0.0,"",2019-06-11T20:00:00.000-04:00,0
29,partly-cloudy-night,73.0,0.0,"",2019-08-16T22:00:00.000-04:00,0
11,partly-cloudy-night,28.0,0.0,"",2019-01-27T06:00:00.000-05:00,0
698,cloudy,51.0,0.0,"",2019-05-03T09:00:00.000-04:00,0
1494,clear-day,52.0,0.0,"",2019-11-06T11:00:00.000-05:00,0
749,cloudy,75.0,0.0,"",2019-07-19T09:00:00.000-04:00,0
0,clear-night,52.0,0.0,"",2019-10-16T03:00:00.000-04:00,0
1863,partly-cloudy-day,80.0,0.0,"",2019-07-07T11:00:00.000-04:00,0
3103,partly-cloudy-day,76.0,0.0,"",2019-04-19T14:00:00.000-04:00,0
232,rain,48.0,0.0591,Mother's Day,2019-05-12T10:00:00.000-04:00,1
0,partly-cloudy-night,33.0,0.0,"",2019-01-18T21:00:00.000-05:00,0
221,clear-day,33.0,0.0,"",2019-11-15T07:00:00.000-05:00,0
807,cloudy,75.0,0.0,"",2019-07-05T09:00:00.000-04:00,0
1139,clear-day,35.0,0.0,"",2019-12-03T16:00:00.000-05:00,0
3383,clear-day,66.0,0.0,"",2019-05-11T14:00:00.000-04:00,0
50,partly-cloudy-night,74.0,0.0,"",2019-07-07T05:00:00.000-04:00,0
35,partly-cloudy-night,73.0,0.0034,"",2019-07-31T21:00:00.000-04:00,0
2,clear-night,35.0,0.0,"",2019-03-18T00:00:00.000-04:00,0
833,rain,72.0,0.0099,"",2019-08-28T18:00:00.000-04:00,0
0,partly-cloudy-day,27.0,0.0,"",2019-01-12T11:00:00.000-05:00,0
1388,partly-cloudy-day,86.0,0.0,"",2019-06-28T12:00:00.000-04:00,0
0,clear-night,31.0,0.0,"",2019-02-02T20:00:00.000-05:00,0
1399,partly-cloudy-day,40.0,0.0,"",2019-11-17T11:00:00.000-05:00,0
36,partly-cloudy-night,43.0,0.0,New Year's Day,2019-01-01T21:00:00.000-05:00,1
22,clear-night,64.0,0.0,"",2019-06-09T00:00:00.000-04:00,0
2086,clear-day,42.0,0.0035,"",2019-03-09T11:00:00.000-05:00,0
66,clear-night,77.0,0.0,"",2019-09-22T20:00:00.000-04:00,0
888,cloudy,52.0,0.0111,"",2019-03-31T14:00:00.000-04:00,0
2483,clear-day,40.0,0.0,Black Friday,2019-11-29T15:00:00.000-05:00,1
965,partly-cloudy-day,80.0,0.0,"",2019-09-12T11:00:00.000-04:00,0
0,cloudy,26.0,0.0,"",2019-02-27T02:00:00.000-05:00,0
535,partly-cloudy-night,42.0,0.0,"",2019-01-06T17:00:00.000-05:00,0
1449,clear-day,48.0,0.0,"",2019-03-26T16:00:00.000-04:00,0
2945,partly-cloudy-day,80.0,0.0,"",2019-09-28T16:00:00.000-04:00,0
2016,clear-day,78.0,0.0,"",2019-09-03T13:00:00.000-04:00,0
7,partly-cloudy-night,32.0,0.0,"",2019-01-07T21:00:00.000-05:00,0
1741,partly-cloudy-day,82.0,0.0,"",2019-08-18T11:00:00.000-04:00,0
2173,partly-cloudy-day,86.0,0.0,"",2019-08-01T14:00:00.000-04:00,0
44,clear-night,90.0,0.0,"",2019-07-20T21:00:00.000-04:00,0
84,clear-night,66.0,0.0,"",2019-06-08T22:00:00.000-04:00,0
502,rain,55.0,0.0441,Cinco de Mayo,2019-05-05T10:00:00.000-04:00,1
2,rain,42.0,0.0267,"",2019-12-30T01:00:00.000-05:00,0
4,clear-night,37.0,0.0,"",2019-02-03T23:00:00.000-05:00,0
284,partly-cloudy-night,75.0,0.0,"",2019-08-13T20:00:00.000-04:00,0
1507,partly-cloudy-day,74.0,0.0,"",2019-09-15T10:00:00.000-04:00,0
1,cloudy,69.0,0.0,"",2019-10-07T00:00:00.000-04:00,0
52,clear-night,58.0,0.0,"",2019-03-30T20:00:00.000-04:00,0
911,cloudy,55.0,0.0,"",2019-05-01T10:00:00.000-04:00,0
1548,cloudy,49.0,0.0,"",2019-04-11T14:00:00.000-04:00,0
1366,partly-cloudy-day,64.0,0.0,"",2019-05-16T10:00:00.000-04:00,0
77,clear-day,4.0,0.0,"",2019-01-31T09:00:00.000-05:00,0
455,clear-day,93.0,0.0,"",2019-07-21T12:00:00.000-04:00,0
3,partly-cloudy-night,76.0,0.0,"",2019-08-22T02:00:00.000-04:00,0
0,clear-night,71.0,0.0,"",2019-09-29T05:00:00.000-04:00,0
747,clear-day,45.0,0.0,"",2019-11-26T09:00:00.000-05:00,0
415,clear-day,69.0,0.0,"",2019-06-23T08:00:00.000-04:00,0
52,clear-night,74.0,0.0,"",2019-07-14T05:00:00.000-04:00,0
509,clear-day,46.0,0.0,"",2019-04-16T08:00:00.000-04:00,0
1824,clear-day,77.0,0.0,"",2019-09-17T16:00:00.000-04:00,0
2152,partly-cloudy-day,82.0,0.0,"",2019-06-02T16:00:00.000-04:00,0
1244,cloudy,51.0,0.0037,"",2019-05-14T15:00:00.000-04:00,0
40,clear-night,52.0,0.0,"",2019-04-10T20:00:00.000-04:00,0
679,partly-cloudy-day,35.0,0.0,"",2019-01-02T09:00:00.000-05:00,0
25,rain,59.0,0.0042,"",2019-10-29T20:00:00.000-04:00,0
0,partly-cloudy-night,53.0,0.0,"",2019-11-12T04:00:00.000-05:00,0
1823,clear-day,74.0,0.0,Memorial Day,2019-05-27T10:00:00.000-04:00,1
1383,partly-cloudy-day,67.0,0.0,"",2019-06-03T10:00:00.000-04:00,0
1827,cloudy,74.0,0.0,"",2019-06-17T13:00:00.000-04:00,0
763,clear-day,46.0,0.0,"",2019-11-04T09:00:00.000-05:00,0
2,partly-cloudy-night,67.0,0.0,"",2019-05-20T03:00:00.000-04:00,0
1514,clear-day,75.0,0.0,"",2019-06-07T10:00:00.000-04:00,0
2037,partly-cloudy-day,48.0,0.0068,"",2019-02-21T14:00:00.000-05:00,0
1,cloudy,47.0,0.0,"",2019-03-25T23:00:00.000-04:00,0
103,clear-night,31.0,0.0014,"",2019-12-20T18:00:00.000-05:00,0
2,clear-night,63.0,0.0,"",2019-06-12T01:00:00.000-04:00,0
4286,partly-cloudy-day,68.0,0.0,"",2019-05-25T15:00:00.000-04:00,0
863,cloudy,72.0,0.0,"",2019-06-18T12:00:00.000-04:00,0
44,partly-cloudy-night,81.0,0.0,"",2019-09-04T20:00:00.000-04:00,0
40,rain,69.0,0.031,"",2019-05-17T22:00:00.000-04:00,0
2499,partly-cloudy-day,73.0,0.0,"",2019-09-01T11:00:00.000-04:00,0
66,cloudy,57.0,0.0091,"",2019-10-03T20:00:00.000-04:00,0
0,partly-cloudy-night,48.0,0.0,"",2019-11-01T05:00:00.000-04:00,0
105,partly-cloudy-night,71.0,0.0,"",2019-10-02T06:00:00.000-04:00,0
1748,cloudy,50.0,0.0,Thanksgiving Day,2019-11-28T12:00:00.000-05:00,1
1379,clear-day,47.0,0.0,"",2019-03-20T11:00:00.000-04:00,0
1076,cloudy,38.0,0.0,New Year's Eve,2019-12-31T09:00:00.000-05:00,1
0,clear-night,20.0,0.0,"",2019-03-07T00:00:00.000-05:00,0
4,clear-night,31.0,0.0,"",2019-12-26T06:00:00.000-05:00,0
1476,partly-cloudy-day,76.0,0.0,"",2019-05-17T18:00:00.000-04:00,0
79,partly-cloudy-day,54.0,0.0,"",2019-05-04T06:00:00.000-04:00,0
41,clear-night,42.0,0.0,"",2019-01-04T20:00:00.000-05:00,0
71,fog,27.0,0.0045,"",2019-03-01T07:00:00.000-05:00,0
2169,cloudy,68.0,0.0,"",2019-06-14T12:00:00.000-04:00,0
2213,clear-day,64.0,0.0,"",2019-10-23T17:00:00.000-04:00,0
7,clear-night,46.0,0.0,"",2019-12-28T18:00:00.000-05:00,0
2235,clear-day,67.0,0.0,"",2019-05-18T19:00:00.000-04:00,0
0,cloudy,41.0,0.0083,"",2019-02-08T04:00:00.000-05:00,0
694,clear-day,72.0,0.0,"",2019-08-29T09:00:00.000-04:00,0
266,clear-day,62.0,0.0,"",2019-05-17T07:00:00.000-04:00,0
433,rain,40.0,0.0589,"",2019-01-20T11:00:00.000-05:00,0
12,cloudy,45.0,0.0026,"",2019-05-12T22:00:00.000-04:00,0
33,clear-night,68.0,0.0,"",2019-06-14T22:00:00.000-04:00,0
16,rain,59.0,0.0953,"",2019-04-12T21:00:00.000-04:00,0
2372,clear-day,53.0,0.0,"",2019-11-01T12:00:00.000-04:00,0
28,clear-night,78.0,0.0,"",2019-06-28T23:00:00.000-04:00,0
1047,cloudy,58.0,5.0E-4,"",2019-10-29T13:00:00.000-04:00,0
90,clear-night,34.0,0.0,"",2019-11-16T06:00:00.000-05:00,0
19,clear-night,52.0,0.0,"",2019-10-04T22:00:00.000-04:00,0
2237,clear-day,78.0,0.0,"",2019-09-20T15:00:00.000-04:00,0
3062,partly-cloudy-day,79.0,0.0,"",2019-08-31T18:00:00.000-04:00,0
12,cloudy,46.0,0.0,"",2019-05-13T23:00:00.000-04:00,0
692,cloudy,65.0,0.0,"",2019-10-16T14:00:00.000-04:00,0
3425,partly-cloudy-day,73.0,0.0,"",2019-04-13T16:00:00.000-04:00,0
1248,partly-cloudy-day,48.0,0.0,"",2019-03-22T18:00:00.000-04:00,0
736,partly-cloudy-day,32.0,0.0,"",2019-01-10T13:00:00.000-05:00,0
227,partly-cloudy-night,38.0,0.0,"",2019-02-05T07:00:00.000-05:00,0
287,clear-day,30.0,0.0,Black Friday,2019-11-29T08:00:00.000-05:00,1
398,clear-day,77.0,0.0,"",2019-06-28T08:00:00.000-04:00,0
28,cloudy,53.0,0.0,"",2019-04-25T22:00:00.000-04:00,0
1628,cloudy,77.0,0.0,"",2019-08-13T15:00:00.000-04:00,0
11,rain,45.0,0.0269,"",2019-12-10T22:00:00.000-05:00,0
124,rain,56.0,0.0992,"",2019-01-24T14:00:00.000-05:00,0
0,partly-cloudy-night,8.0,0.0,Martin Luther King Jr. Day,2019-01-21T04:00:00.000-05:00,1
22,snow,33.0,0.022,"",2019-12-02T17:00:00.000-05:00,0
9,partly-cloudy-night,71.0,0.0,"",2019-09-02T23:00:00.000-04:00,0
2080,partly-cloudy-day,72.0,0.0,"",2019-08-26T14:00:00.000-04:00,0
0,clear-night,38.0,0.0,"",2019-11-02T05:00:00.000-04:00,0
1730,partly-cloudy-day,61.0,0.0,"",2019-04-30T17:00:00.000-04:00,0
2,rain,36.0,0.0505,"",2019-02-13T00:00:00.000-05:00,0
1571,partly-cloudy-day,77.0,0.0,Father's Day,2019-06-15T20:00:00.000-04:00,1
850,clear-day,28.0,0.0,"",2019-01-11T12:00:00.000-05:00,0
31,partly-cloudy-night,74.0,0.0,"",2019-08-09T22:00:00.000-04:00,0
676,partly-cloudy-night,77.0,0.0,"",2019-08-17T20:00:00.000-04:00,0
1686,clear-day,43.0,0.0,"",2019-03-18T13:00:00.000-04:00,0
640,partly-cloudy-day,66.0,0.0,"",2019-09-05T09:00:00.000-04:00,0
3074,partly-cloudy-day,60.0,0.0,"",2019-10-13T12:00:00.000-04:00,0
37,partly-cloudy-night,58.0,0.0,"",2019-05-17T05:00:00.000-04:00,0
275,partly-cloudy-night,37.0,0.0,"",2019-03-08T18:00:00.000-05:00,0
1917,partly-cloudy-day,79.0,0.0,"",2019-05-31T18:00:00.000-04:00,0
247,partly-cloudy-night,41.0,0.0,"",2019-12-28T07:00:00.000-05:00,0
0,cloudy,58.0,0.0,"",2019-10-04T05:00:00.000-04:00,0
8,clear-night,66.0,0.0,"",2019-09-26T00:00:00.000-04:00,0
302,clear-day,56.0,0.0,"",2019-09-07T07:00:00.000-04:00,0
3369,partly-cloudy-day,75.0,0.0,"",2019-08-24T15:00:00.000-04:00,0
3052,partly-cloudy-day,77.0,0.0,"",2019-06-22T12:00:00.000-04:00,0
3,clear-night,42.0,0.0,"",2019-01-09T05:00:00.000-05:00,0
10,clear-night,41.0,0.0,"",2019-12-22T19:00:00.000-05:00,0
5,partly-cloudy-night,79.0,0.0,"",2019-07-22T01:00:00.000-04:00,0
1,clear-night,26.0,0.0,"",2019-01-16T01:00:00.000-05:00,0
1,clear-night,28.0,0.0,"",2019-02-26T21:00:00.000-05:00,0
97,rain,35.0,0.0023,"",2019-12-02T07:00:00.000-05:00,0
1824,cloudy,61.0,0.0093,"",2019-04-20T12:00:00.000-04:00,0
1909,clear-day,82.0,0.0,"",2019-06-24T16:00:00.000-04:00,0
418,partly-cloudy-night,39.0,0.0,"",2019-01-03T17:00:00.000-05:00,0
50,partly-cloudy-night,42.0,0.0,"",2019-12-15T18:00:00.000-05:00,0
119,clear-night,51.0,0.0,Easter Monday,2019-04-22T06:00:00.000-04:00,1
2367,clear-day,76.0,0.0,"",2019-06-08T18:00:00.000-04:00,0
57,clear-night,42.0,0.0,"",2019-11-23T17:00:00.000-05:00,0
20,clear-night,54.0,0.0,Veterans Day,2019-11-11T18:00:00.000-05:00,1
2367,partly-cloudy-day,79.0,0.0,"",2019-08-16T17:00:00.000-04:00,0
5,partly-cloudy-night,73.0,0.0,"",2019-07-12T00:00:00.000-04:00,0
524,cloudy,33.0,0.0,"",2019-11-12T15:00:00.000-05:00,0
5,rain,42.0,0.0865,"",2019-03-22T00:00:00.000-04:00,0
862,cloudy,73.0,0.0,"",2019-09-14T19:00:00.000-04:00,0
482,cloudy,30.0,0.0,"",2019-12-01T09:00:00.000-05:00,0
2711,partly-cloudy-day,41.0,0.0,"",2019-12-29T11:00:00.000-05:00,0
33,cloudy,69.0,0.002,"",2019-06-18T21:00:00.000-04:00,0
2,partly-cloudy-night,30.0,0.0,"",2019-01-27T01:00:00.000-05:00,0
1,cloudy,78.0,0.0,"",2019-07-11T01:00:00.000-04:00,0
1292,cloudy,35.0,0.001,"",2019-12-11T13:00:00.000-05:00,0
27,clear-night,32.0,0.0,"",2019-12-03T20:00:00.000-05:00,0
574,cloudy,48.0,0.0,"",2019-04-12T09:00:00.000-04:00,0
217,rain,59.0,0.0646,"",2019-10-27T09:00:00.000-04:00,0
1,partly-cloudy-night,58.0,0.0,"",2019-04-14T05:00:00.000-04:00,0
1494,clear-day,73.0,0.0,"",2019-05-22T19:00:00.000-04:00,0
96,partly-cloudy-night,84.0,0.0,"",2019-07-16T21:00:00.000-04:00,0
4,clear-night,41.0,0.0,"",2019-03-24T00:00:00.000-04:00,0
1087,cloudy,55.0,0.0,"",2019-05-09T18:00:00.000-04:00,0
258,cloudy,55.0,0.0,"",2019-10-22T07:00:00.000-04:00,0
1715,partly-cloudy-day,48.0,0.0,"",2019-12-27T10:00:00.000-05:00,0
405,partly-cloudy-day,53.0,0.0,"",2019-10-13T08:00:00.000-04:00,0
58,partly-cloudy-night,51.0,0.0,"",2019-04-17T21:00:00.000-04:00,0
18,clear-night,22.0,0.0,"",2019-12-21T06:00:00.000-05:00,0
364,partly-cloudy-day,37.0,0.0,"",2019-12-06T08:00:00.000-05:00,0
86,cloudy,45.0,0.0,"",2019-05-14T06:00:00.000-04:00,0
429,cloudy,34.0,0.0,"",2019-12-16T09:00:00.000-05:00,0
826,cloudy,42.0,0.0,"",2019-02-06T15:00:00.000-05:00,0
308,clear-night,72.0,0.0,"",2019-09-25T19:00:00.000-04:00,0
1371,partly-cloudy-day,56.0,0.0,"",2019-02-05T12:00:00.000-05:00,0
4,clear-night,54.0,0.0,Easter Monday,2019-04-21T23:00:00.000-04:00,1
16,partly-cloudy-night,24.0,0.0,"",2019-03-06T19:00:00.000-05:00,0
397,partly-cloudy-day,40.0,0.0,"",2019-11-20T09:00:00.000-05:00,0
0,rain,53.0,0.0405,"",2019-04-08T04:00:00.000-04:00,0
959,cloudy,50.0,0.0,"",2019-04-28T18:00:00.000-04:00,0
969,partly-cloudy-day,71.0,0.0,"",2019-09-09T19:00:00.000-04:00,0
0,clear-night,64.0,0.0,"",2019-06-23T03:00:00.000-04:00,0
1,partly-cloudy-night,32.0,0.0,"",2019-01-19T03:00:00.000-05:00,0
315,partly-cloudy-day,50.0,0.0,"",2019-11-07T08:00:00.000-05:00,0
1,partly-cloudy-night,60.0,0.0,"",2019-05-19T02:00:00.000-04:00,0
1385,cloudy,51.0,0.0,"",2019-04-28T12:00:00.000-04:00,0
1506,partly-cloudy-day,80.0,0.0,"",2019-09-26T13:00:00.000-04:00,0
588,clear-night,53.0,0.0,"",2019-11-01T18:00:00.000-04:00,0
3,clear-night,73.0,0.0,"",2019-07-28T02:00:00.000-04:00,0
1699,clear-day,54.0,0.0,"",2019-11-06T15:00:00.000-05:00,0
836,clear-day,64.0,0.0,"",2019-05-18T09:00:00.000-04:00,0
25,rain,74.0,0.006,"",2019-07-18T05:00:00.000-04:00,0
0,clear-night,71.0,0.0,"",2019-07-26T03:00:00.000-04:00,0
3302,partly-cloudy-day,70.0,0.0,"",2019-05-11T17:00:00.000-04:00,0
1453,rain,73.0,0.0463,"",2019-05-26T19:00:00.000-04:00,0
1778,partly-cloudy-day,66.0,0.0,"",2019-05-08T17:00:00.000-04:00,0
157,partly-cloudy-day,71.0,0.0,"",2019-06-06T06:00:00.000-04:00,0
2749,partly-cloudy-day,85.0,0.0,"",2019-08-04T17:00:00.000-04:00,0
1719,partly-cloudy-day,84.0,0.0,"",2019-05-20T13:00:00.000-04:00,0
0,clear-night,69.0,0.0,"",2019-05-29T04:00:00.000-04:00,0
0,clear-night,63.0,0.0,"",2019-08-26T02:00:00.000-04:00,0
5,cloudy,43.0,0.0079,"",2019-01-05T01:00:00.000-05:00,0
0,cloudy,64.0,0.0,"",2019-10-01T04:00:00.000-04:00,0
0,cloudy,58.0,0.0,"",2019-05-30T02:00:00.000-04:00,0
402,clear-night,31.0,0.0,"",2019-01-14T17:00:00.000-05:00,0
4,clear-night,26.0,0.0,"",2019-02-19T02:00:00.000-05:00,0
1702,partly-cloudy-day,61.0,0.0,"",2019-04-30T16:00:00.000-04:00,0
1,cloudy,38.0,2.0E-4,New Year's Eve,2019-12-30T23:00:00.000-05:00,1
2165,partly-cloudy-day,52.0,0.0,Daylight Saving Time ends,2019-11-03T16:00:00.000-05:00,1
1969,partly-cloudy-day,86.0,0.0,"",2019-07-02T17:00:00.000-04:00,0
100,partly-cloudy-night,35.0,0.0,"",2019-03-23T07:00:00.000-04:00,0
47,clear-night,73.0,0.0,"",2019-07-29T05:00:00.000-04:00,0
2259,partly-cloudy-day,76.0,0.0,"",2019-08-16T12:00:00.000-04:00,0
1719,partly-cloudy-day,51.0,0.0,"",2019-03-20T16:00:00.000-04:00,0
2189,clear-day,39.0,0.0,"",2019-11-09T14:00:00.000-05:00,0
1894,partly-cloudy-day,76.0,0.0,"",2019-10-07T12:00:00.000-04:00,0
17,cloudy,37.0,0.0051,"",2019-02-24T00:00:00.000-05:00,0
0,clear-night,54.0,0.0,"",2019-09-20T04:00:00.000-04:00,0
18,clear-night,67.0,0.0,"",2019-06-04T22:00:00.000-04:00,0
539,clear-day,28.0,0.0,"",2019-01-28T17:00:00.000-05:00,0
1,clear-night,29.0,0.0,"",2019-12-01T04:00:00.000-05:00,0
2258,clear-day,73.0,0.0,"",2019-06-11T13:00:00.000-04:00,0
1717,clear-day,87.0,0.0,"",2019-07-09T17:00:00.000-04:00,0
0,clear-night,40.0,0.0,"",2019-11-26T05:00:00.000-05:00,0
9,cloudy,72.0,0.0,"",2019-07-19T00:00:00.000-04:00,0
808,clear-day,89.0,0.0,"",2019-08-19T14:00:00.000-04:00,0
1241,partly-cloudy-day,44.0,0.0,"",2019-11-14T16:00:00.000-05:00,0
27,cloudy,64.0,0.0023,"",2019-05-31T00:00:00.000-04:00,0
206,clear-night,35.0,0.0,"",2019-03-12T07:00:00.000-04:00,0
1632,partly-cloudy-day,39.0,0.003,"",2019-03-02T17:00:00.000-05:00,0
2507,partly-cloudy-day,57.0,0.0,"",2019-10-18T12:00:00.000-04:00,0
2926,clear-day,71.0,0.0,"",2019-09-07T12:00:00.000-04:00,0
207,clear-day,57.0,0.0,"",2019-06-12T06:00:00.000-04:00,0
0,clear-night,34.0,0.0,"",2019-03-28T04:00:00.000-04:00,0
1847,clear-day,78.0,0.0,"",2019-08-29T19:00:00.000-04:00,0
507,clear-day,43.0,0.0,St. Patrick's Day,2019-03-17T19:00:00.000-04:00,1
190,clear-day,73.0,0.0,"",2019-06-30T07:00:00.000-04:00,0
2770,clear-day,47.0,0.0,"",2019-03-09T16:00:00.000-05:00,0
2255,clear-day,43.0,0.0,"",2019-12-22T14:00:00.000-05:00,0
54,partly-cloudy-night,63.0,0.0,"",2019-09-13T23:00:00.000-04:00,0
153,cloudy,33.0,0.0,"",2019-01-25T07:00:00.000-05:00,0
1370,partly-cloudy-day,47.0,0.0,"",2019-04-02T16:00:00.000-04:00,0
2911,partly-cloudy-day,73.0,0.0,"",2019-04-19T17:00:00.000-04:00,0
79,clear-night,49.0,0.0,"",2019-11-21T17:00:00.000-05:00,0
190,partly-cloudy-night,28.0,0.0,"",2019-01-22T18:00:00.000-05:00,0
1306,clear-day,57.0,0.0,"",2019-02-04T14:00:00.000-05:00,0
330,clear-day,46.0,0.0,Veterans Day,2019-11-11T08:00:00.000-05:00,1
1558,clear-day,81.0,0.0,"",2019-06-24T11:00:00.000-04:00,0
1,rain,39.0,0.0457,"",2019-02-07T01:00:00.000-05:00,0
2666,partly-cloudy-day,78.0,0.0,"",2019-08-11T13:00:00.000-04:00,0
5,clear-night,33.0,0.0,"",2019-12-07T20:00:00.000-05:00,0
513,clear-day,45.0,0.0,"",2019-04-01T19:00:00.000-04:00,0
305,clear-day,74.0,0.0,"",2019-08-20T07:00:00.000-04:00,0
1192,partly-cloudy-day,69.0,0.0,"",2019-05-28T18:00:00.000-04:00,0
22,clear-night,83.0,0.0,"",2019-07-29T22:00:00.000-04:00,0
51,cloudy,59.0,0.0027,Mother's Day,2019-05-12T00:00:00.000-04:00,1
90,cloudy,35.0,0.0073,Presidents' Day (regional holiday),2019-02-18T07:00:00.000-05:00,1
3554,partly-cloudy-day,66.0,0.0,"",2019-10-12T17:00:00.000-04:00,0
1,rain,36.0,0.0755,"",2019-01-20T05:00:00.000-05:00,0
1407,partly-cloudy-day,91.0,0.0,"",2019-07-17T18:00:00.000-04:00,0
1239,partly-cloudy-day,81.0,0.0,"",2019-07-03T10:00:00.000-04:00,0
255,clear-day,65.0,0.0,"",2019-05-28T07:00:00.000-04:00,0
1416,clear-day,42.0,0.0,"",2019-03-18T12:00:00.000-04:00,0
1744,partly-cloudy-day,47.0,0.0,"",2019-03-16T11:00:00.000-04:00,0
1,partly-cloudy-night,76.0,0.0,"",2019-08-02T01:00:00.000-04:00,0
6,clear-night,42.0,0.0,"",2019-04-01T21:00:00.000-04:00,0
2489,clear-day,38.0,0.0,"",2019-11-09T12:00:00.000-05:00,0
7,partly-cloudy-night,78.0,0.0,"",2019-09-12T00:00:00.000-04:00,0
79,clear-night,76.0,0.0,"",2019-07-25T22:00:00.000-04:00,0
474,clear-day,67.0,0.0,"",2019-09-24T08:00:00.000-04:00,0
2280,partly-cloudy-day,81.0,0.0,"",2019-07-27T11:00:00.000-04:00,0
2405,partly-cloudy-day,80.0,0.0,"",2019-08-05T17:00:00.000-04:00,0
353,partly-cloudy-day,11.0,0.0,Martin Luther King Jr. Day,2019-01-21T13:00:00.000-05:00,1
222,cloudy,37.0,0.0,"",2019-11-18T08:00:00.000-05:00,0
69,clear-night,22.0,0.0,"",2019-11-13T06:00:00.000-05:00,0
576,cloudy,30.0,0.0,"",2019-02-20T10:00:00.000-05:00,0
1,cloudy,40.0,0.0,"",2019-03-11T00:00:00.000-04:00,0
19,clear-night,77.0,0.0,"",2019-08-20T22:00:00.000-04:00,0
1544,cloudy,73.0,0.0,"",2019-09-10T12:00:00.000-04:00,0
32,clear-night,38.0,0.0,Valentine's Day,2019-02-14T23:00:00.000-05:00,1
1617,cloudy,55.0,0.0,"",2019-11-27T13:00:00.000-05:00,0
21,cloudy,34.0,0.0194,"",2019-02-12T19:00:00.000-05:00,0
3,partly-cloudy-night,56.0,0.0,"",2019-04-07T23:00:00.000-04:00,0
0,partly-cloudy-night,42.0,0.0,"",2019-04-03T05:00:00.000-04:00,0
1,clear-night,75.0,0.0,Independence Day,2019-07-04T01:00:00.000-04:00,1
1413,clear-day,90.0,0.0,"",2019-07-17T12:00:00.000-04:00,0
37,cloudy,72.0,0.0,"",2019-09-15T00:00:00.000-04:00,0
592,cloudy,18.0,0.0,"",2019-02-01T13:00:00.000-05:00,0
2944,partly-cloudy-day,74.0,0.0,"",2019-08-24T18:00:00.000-04:00,0
0,partly-cloudy-night,53.0,0.0,"",2019-05-07T04:00:00.000-04:00,0
3,partly-cloudy-night,60.0,0.0,"",2019-05-08T02:00:00.000-04:00,0
1867,partly-cloudy-day,77.0,0.0,"",2019-04-08T17:00:00.000-04:00,0
971,partly-cloudy-day,63.0,0.0,"",2019-06-13T14:00:00.000-04:00,0
0,rain,61.0,0.0225,Halloween,2019-10-31T04:00:00.000-04:00,1
384,cloudy,31.0,0.0,"",2019-01-29T10:00:00.000-05:00,0
1697,partly-cloudy-day,74.0,0.0,"",2019-09-24T18:00:00.000-04:00,0
213,clear-night,33.0,0.0,"",2019-02-19T19:00:00.000-05:00,0
0,cloudy,42.0,0.0,"",2019-04-03T03:00:00.000-04:00,0
1269,clear-day,36.0,0.0,"",2019-02-28T15:00:00.000-05:00,0
0,clear-night,53.0,0.0,"",2019-09-19T03:00:00.000-04:00,0
0,cloudy,51.0,0.0,"",2019-04-17T03:00:00.000-04:00,0
1908,partly-cloudy-day,77.0,0.0,"",2019-04-08T16:00:00.000-04:00,0
824,clear-day,55.0,0.0,"",2019-04-07T09:00:00.000-04:00,0
1,partly-cloudy-night,69.0,0.0,Labor Day,2019-09-02T02:00:00.000-04:00,1
1471,partly-cloudy-day,81.0,0.0,"",2019-06-06T19:00:00.000-04:00,0
5,cloudy,46.0,0.0,"",2019-01-23T23:00:00.000-05:00,0
13,clear-night,32.0,0.0,"",2019-02-17T00:00:00.000-05:00,0
75,clear-night,47.0,0.0,"",2019-11-25T18:00:00.000-05:00,0
69,partly-cloudy-night,60.0,0.0,Tax Day,2019-04-14T20:00:00.000-04:00,1
2,partly-cloudy-night,72.0,0.0,"",2019-06-21T00:00:00.000-04:00,0
